VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
PhysXCar	1658166046802	-36.4965	-19.0564	3.13323	0.981599	-0.00747559	0.00258497	-0.190789	1	0.5	0	0	0	4784.31	6.74738	img_PhysXCar__0_1658166046800397200.png
PhysXCar	1658166046883	-36.0633	-19.1819	3.13336	0.98519	-0.00774826	0.00210427	-0.171276	1	0.5	0	2	0	4479.69	6.89014	img_PhysXCar__0_1658166046882362700.png
PhysXCar	1658166046966	-35.6124	-19.2917	3.13326	0.98863	-0.00800179	0.00237499	-0.150137	1	0.5	0	2	0	4441.55	7.15593	img_PhysXCar__0_1658166046964624900.png
PhysXCar	1658166047047	-35.1406	-19.387	3.13317	0.991586	-0.00826051	0.00258685	-0.129159	1	0.5	0	2	0	4410.85	7.40432	img_PhysXCar__0_1658166047046269900.png
PhysXCar	1658166047132	-34.6491	-19.4659	3.13311	0.994185	-0.00854021	0.00267935	-0.107311	1	0.5	0	2	0	4385.57	7.65861	img_PhysXCar__0_1658166047130689800.png
PhysXCar	1658166047217	-34.1384	-19.5271	3.13307	0.996273	-0.0088569	0.00269169	-0.085756	1	0.5	0	2	0	4366.13	7.89286	img_PhysXCar__0_1658166047216388800.png
PhysXCar	1658166047302	-33.61	-19.5686	3.13304	0.997936	-0.00920191	0.00262727	-0.0634949	1	0.5	0	2	0	4351.8	8.13733	img_PhysXCar__0_1658166047301277100.png
PhysXCar	1658166047388	-33.0217	-19.5896	3.13302	0.999155	-0.00960973	0.00251754	-0.0398745	1	0.5	0	2	0	4342.51	8.36968	img_PhysXCar__0_1658166047386906100.png
PhysXCar	1658166047472	-32.4601	-19.5858	3.13301	0.999799	-0.00998523	0.00233447	-0.0171984	1	0	0	2	0	4337.6	8.61677	img_PhysXCar__0_1658166047471182200.png
PhysXCar	1658166047556	-31.8824	-19.5713	3.133	0.999952	-0.00951106	0.00226618	-0.000441586	1	0	0	2	0	4344.79	8.85451	img_PhysXCar__0_1658166047554728000.png
PhysXCar	1658166047636	-31.2894	-19.5641	3.13299	0.999955	-0.007643	0.00226093	0.00508024	1	0	0	2	0	4344.86	9.07661	img_PhysXCar__0_1658166047635319000.png
PhysXCar	1658166047719	-30.6814	-19.5572	3.13297	0.999962	-0.00580047	0.0023022	0.00616386	1	0	0	2	0	4346.2	9.30723	img_PhysXCar__0_1658166047717376000.png
PhysXCar	1658166047804	-30.0565	-19.5494	3.13295	0.999967	-0.00424351	0.00233771	0.0064886	1	0	0	2	0	4351.52	9.52559	img_PhysXCar__0_1658166047803128500.png
PhysXCar	1658166047889	-29.4187	-19.541	3.13294	0.999972	-0.00300357	0.00235231	0.00646538	1	0	0	2	0	4360.48	9.74614	img_PhysXCar__0_1658166047887725400.png
PhysXCar	1658166047974	-28.7663	-19.5324	3.13294	0.999974	-0.00205442	0.00235799	0.00656623	1	0	0	2	0	4372.93	9.95934	img_PhysXCar__0_1658166047972394700.png
PhysXCar	1658166048059	-28.0998	-19.5234	3.13294	0.999975	-0.00136347	0.00235221	0.00652989	1	0	0	2	0	4388.57	10.1716	img_PhysXCar__0_1658166048057763800.png
PhysXCar	1658166048143	-27.4191	-19.5143	3.13294	0.999975	-0.000874319	0.0023411	0.00659422	1	0	0	2	0	4407.2	10.3793	img_PhysXCar__0_1658166048142027800.png
PhysXCar	1658166048228	-26.7246	-19.505	3.13295	0.999976	-0.000542617	0.00232463	0.00658307	1	0	0	2	0	4428.57	10.585	img_PhysXCar__0_1658166048226781600.png
PhysXCar	1658166048315	-26.0102	-19.4955	3.13296	0.999975	-0.00032073	0.0023054	0.00661954	1	0	0	2	0	4452.69	10.7892	img_PhysXCar__0_1658166048313443100.png
PhysXCar	1658166048396	-25.2885	-19.4859	3.13296	0.999975	-0.000181046	0.00228451	0.00662197	1	0	0	2	0	4478.92	10.9894	img_PhysXCar__0_1658166048395091600.png
PhysXCar	1658166048481	-24.5532	-19.4761	3.13297	0.999975	-9.35929e-05	0.00226291	0.00664105	1	0	0	2	0	4507.27	11.1872	img_PhysXCar__0_1658166048479960100.png
PhysXCar	1658166048568	-23.805	-19.4661	3.13298	0.999975	-4.15337e-05	0.00224097	0.00664951	1	0	0	2	0	4537.54	11.3827	img_PhysXCar__0_1658166048566199600.png
PhysXCar	1658166048653	-23.0438	-19.4559	3.13298	0.999975	-1.17449e-05	0.00221941	0.00666083	1	0	0	2	0	4569.55	11.5761	img_PhysXCar__0_1658166048651375100.png
PhysXCar	1658166048736	-22.2698	-19.4456	3.13299	0.999975	4.39297e-06	0.00219853	0.00666981	1	0	0	2	0	4603.14	11.7676	img_PhysXCar__0_1658166048734734200.png
PhysXCar	1658166048821	-21.483	-19.4351	3.13299	0.999975	1.23593e-05	0.0021782	0.00667874	1	0	0	2	0	4638.17	11.9573	img_PhysXCar__0_1658166048819373000.png
PhysXCar	1658166048905	-20.6835	-19.4244	3.133	0.999975	1.57143e-05	0.00215885	0.00668713	1	0	0	2	0	4674.48	12.1454	img_PhysXCar__0_1658166048903682100.png
PhysXCar	1658166048989	-19.8716	-19.4135	3.133	0.999975	1.66183e-05	0.00214068	0.00669533	1	0	0	2	0	4711.95	12.3318	img_PhysXCar__0_1658166048988281600.png
PhysXCar	1658166049075	-19.0473	-19.4025	3.13301	0.999975	1.6396e-05	0.00212315	0.00670337	1	0	0	2	0	4750.47	12.5167	img_PhysXCar__0_1658166049073877400.png
PhysXCar	1658166049159	-18.2106	-19.3913	3.13301	0.999975	1.56334e-05	0.00210682	0.00671134	1	0	0	2	0	4789.92	12.7003	img_PhysXCar__0_1658166049158180900.png
PhysXCar	1658166049244	-17.3617	-19.3799	3.13302	0.999975	1.47605e-05	0.00209137	0.00671929	1	0	0	2	0	4830.21	12.8825	img_PhysXCar__0_1658166049242455200.png
PhysXCar	1658166049328	-16.5007	-19.3683	3.13302	0.999975	1.39437e-05	0.00207688	0.00672723	0	0	0	2	0	4728.22	13.0636	img_PhysXCar__0_1658166049326586900.png
PhysXCar	1658166049413	-15.6267	-19.3566	3.13303	0.999975	1.32981e-05	0.00205346	0.00673517	0	0	0	2	0	4147.12	13.2303	img_PhysXCar__0_1658166049412127100.png
PhysXCar	1658166049498	-14.6533	-19.3435	3.13306	0.999975	1.33604e-05	0.00194104	0.00674341	0	0	0	2	0	3466.4	13.3631	img_PhysXCar__0_1658166049496833500.png
PhysXCar	1658166049581	-13.7622	-19.3314	3.13312	0.999976	1.4471e-05	0.0017121	0.00674917	0	0	0	0	0	3386.8	13.3742	img_PhysXCar__0_1658166049579565400.png
PhysXCar	1658166049665	-12.8709	-19.3194	3.13324	0.999976	1.70538e-05	0.00129225	0.00675123	0	0.5	0	0	0	3308.99	13.3611	img_PhysXCar__0_1658166049663280500.png
PhysXCar	1658166049748	-11.981	-19.3016	3.13333	0.999958	-0.00035926	0.000967144	0.0090717	0	0.5	0	1	0	3051.49	13.2582	img_PhysXCar__0_1658166049746514300.png
PhysXCar	1658166049833	-11.1011	-19.2696	3.13352	0.999867	-0.00137475	0.000268925	0.0162499	0	0.5	0	1	0	2775.47	13.0518	img_PhysXCar__0_1658166049832034800.png
PhysXCar	1658166049918	-10.2362	-19.2157	3.13369	0.999573	-0.0030333	-0.000402809	0.0290456	0	0.5	0	1	0	2539.46	12.8249	img_PhysXCar__0_1658166049916646200.png
PhysXCar	1658166050002	-9.33048	-19.1298	3.13385	0.998872	-0.00515358	-0.0011065	0.0471893	0	0.5	0	1	0	2327.01	12.5686	img_PhysXCar__0_1658166050001091400.png
PhysXCar	1658166050085	-8.44915	-19.0149	3.13397	0.997729	-0.00715451	-0.00176293	0.0669554	0	0.5	0	1	0	2148.23	12.3012	img_PhysXCar__0_1658166050084126100.png
PhysXCar	1658166050168	-7.64424	-18.8801	3.13406	0.996267	-0.00878964	-0.00235376	0.0858452	0	0.5	0	1	0	2005.42	12.0421	img_PhysXCar__0_1658166050166430600.png
PhysXCar	1658166050250	-6.86193	-18.7189	3.13414	0.994453	-0.0101497	-0.0029417	0.104654	0	0.5	0	1	0	1882.86	11.7765	img_PhysXCar__0_1658166050249188100.png
PhysXCar	1658166050337	-6.10374	-18.5318	3.13421	0.992281	-0.0112187	-0.00350468	0.123448	0	0.5	0	1	0	1777.45	11.5059	img_PhysXCar__0_1658166050335796300.png
PhysXCar	1658166050423	-5.37103	-18.3195	3.13427	0.989735	-0.012003	-0.00403695	0.142353	0	0.5	0	1	0	1686.81	11.2315	img_PhysXCar__0_1658166050421055900.png
PhysXCar	1658166050508	-4.665	-18.0832	3.13432	0.986797	-0.0125237	-0.00453242	0.161412	0	0.5	0	1	0	1608.8	10.9544	img_PhysXCar__0_1658166050507126300.png
PhysXCar	1658166050592	-3.9867	-17.8242	3.13436	0.983456	-0.012818	-0.00498766	0.180623	0	0.5	0	1	0	1541.54	10.6755	img_PhysXCar__0_1658166050590769900.png
PhysXCar	1658166050674	-3.33701	-17.5442	3.1344	0.979703	-0.0129274	-0.00540098	0.199964	0	0.5	0	1	0	1483.39	10.3955	img_PhysXCar__0_1658166050673304400.png
PhysXCar	1658166050758	-2.71655	-17.2446	3.13442	0.975531	-0.0128897	-0.00577284	0.219408	0	0.5	0	1	0	1432.95	10.115	img_PhysXCar__0_1658166050756575800.png
PhysXCar	1658166050843	-2.12619	-16.9273	3.13445	0.97094	-0.0127366	-0.00610341	0.238907	0	0.5	0	1	0	1389.02	9.83483	img_PhysXCar__0_1658166050842218300.png
PhysXCar	1658166050931	-1.56623	-16.594	3.13446	0.96593	-0.0124942	-0.00639452	0.258424	0	0.5	0	1	0	1350.56	9.55539	img_PhysXCar__0_1658166050929447000.png
PhysXCar	1658166051020	-0.989205	-16.2133	3.13448	0.959976	-0.0121452	-0.00667062	0.27974	0	0.5	0	1	0	1313.76	9.25132	img_PhysXCar__0_1658166051017224500.png
PhysXCar	1658166051105	-0.48098	-15.8429	3.13449	0.953944	-0.0117659	-0.00688624	0.299674	0	0.5	0	1	0	1283.29	8.96768	img_PhysXCar__0_1658166051103548200.png
PhysXCar	1658166051189	-0.0168958	-15.4717	3.13449	0.947667	-0.0113521	-0.0070615	0.318979	0	0.5	0	1	0	1256.75	8.6934	img_PhysXCar__0_1658166051187795000.png
PhysXCar	1658166051273	0.416539	-15.0923	3.1345	0.941011	-0.0109036	-0.0072011	0.338125	0	0.5	0	1	0	1232.76	8.42159	img_PhysXCar__0_1658166051271588000.png
PhysXCar	1658166051357	0.81981	-14.7066	3.1345	0.933987	-0.0104285	-0.00730594	0.35708	0	0.5	0	1	0	1210.86	8.15254	img_PhysXCar__0_1658166051356154900.png
PhysXCar	1658166051441	1.19363	-14.3159	3.1345	0.926612	-0.00993243	-0.00737638	0.375815	0	0.5	0	1	0	1190.62	7.88632	img_PhysXCar__0_1658166051439586700.png
PhysXCar	1658166051526	1.53804	-13.9228	3.1345	0.918917	-0.00942181	-0.00741364	0.394267	0	0.5	0	1	0	1171.72	7.62375	img_PhysXCar__0_1658166051524769500.png
PhysXCar	1658166051609	1.85413	-13.5285	3.13449	0.910921	-0.0089006	-0.00741871	0.412419	0	0.5	0	1	0	1153.85	7.36464	img_PhysXCar__0_1658166051608226000.png
PhysXCar	1658166051694	2.14277	-13.1348	3.13449	0.902646	-0.00837345	-0.00739288	0.430239	0	0.5	0	1	0	1136.74	7.10968	img_PhysXCar__0_1658166051693083100.png
PhysXCar	1658166051777	2.40492	-12.7431	3.13448	0.894119	-0.00784449	-0.00733679	0.4477	0	0.5	0	1	0	1120.18	6.85782	img_PhysXCar__0_1658166051775523900.png
PhysXCar	1658166051857	2.64164	-12.3548	3.13447	0.885373	-0.00731682	-0.00725432	0.464766	0	0.5	0	1	0	1103.95	6.61351	img_PhysXCar__0_1658166051856312900.png
PhysXCar	1658166051939	2.85412	-11.9711	3.13446	0.87641	-0.00679697	-0.00714066	0.481466	0	0.5	0	1	0	1087.96	6.36231	img_PhysXCar__0_1658166051937408300.png
PhysXCar	1658166052020	3.0434	-11.5937	3.13445	0.867369	-0.00627754	-0.00701211	0.497577	0	0.5	0	1	0	1071.83	6.12698	img_PhysXCar__0_1658166052018887900.png
PhysXCar	1658166052101	3.21816	-11.2057	3.13444	0.857372	-0.00573995	-0.00683562	0.514619	0	0.5	0	1	0	1055.06	5.87553	img_PhysXCar__0_1658166052099581800.png
PhysXCar	1658166052182	3.36385	-10.8442	3.13442	0.848187	-0.0052567	-0.00666118	0.529628	0	0.5	0	1	0	1038.56	5.63979	img_PhysXCar__0_1658166052180958300.png
PhysXCar	1658166052265	3.49008	-10.491	3.13441	0.838277	-0.00479675	-0.00647386	0.545185	0	0.5	0	1	0	1009.21	5.52989	img_PhysXCar__0_1658166052264263900.png
PhysXCar	1658166052349	3.60039	-10.1434	3.13436	0.829096	-0.00440964	-0.0061688	0.559055	0	0.5	0	1	0	984.772	5.29631	img_PhysXCar__0_1658166052348262100.png
PhysXCar	1658166052433	3.69368	-9.8058	3.13435	0.819522	-0.0039933	-0.00596466	0.573002	0	0.5	0	1	0	972.635	5.01527	img_PhysXCar__0_1658166052431794100.png
PhysXCar	1658166052517	3.77062	-9.48065	3.13435	0.810012	-0.00356619	-0.00580496	0.586374	0	0.5	0	1	0	955.852	4.85474	img_PhysXCar__0_1658166052515322100.png
PhysXCar	1658166052599	3.83546	-9.16475	3.13658	0.800535	-0.00317456	-0.00550745	0.599252	0	0.5	0	1	0	934.144	4.66124	img_PhysXCar__0_1658166052597496200.png
PhysXCar	1658166052680	3.8886	-8.85969	3.13673	0.791181	-0.00276641	-0.0052021	0.611554	0	0.5	0	1	0	910.773	4.47835	img_PhysXCar__0_1658166052678682700.png
PhysXCar	1658166052760	3.93045	-8.56514	3.13645	0.781925	-0.00241169	-0.00492284	0.623349	0	0.5	0	1	0	887.91	4.29893	img_PhysXCar__0_1658166052758519500.png
PhysXCar	1658166052841	3.96142	-8.28121	3.13615	0.772695	-0.00211991	-0.00468931	0.634756	0	0.5	0	1	0	866.039	4.1225	img_PhysXCar__0_1658166052839713400.png
PhysXCar	1658166052921	3.98214	-8.00801	3.13589	0.763449	-0.00187941	-0.00449046	0.645849	0	0.5	0	1	0	843.143	3.95401	img_PhysXCar__0_1658166052919880900.png
PhysXCar	1658166053003	3.99334	-7.74507	3.13568	0.753936	-0.0016947	-0.00429435	0.656931	0	0.5	0	1	0	812.305	3.81047	img_PhysXCar__0_1658166053001616900.png
PhysXCar	1658166053083	3.99558	-7.49122	3.13551	0.743985	-0.00156944	-0.0040978	0.668182	0	0.5	0	1	0	782.211	3.67624	img_PhysXCar__0_1658166053081786500.png
PhysXCar	1658166053163	3.98958	-7.24625	3.13538	0.73394	-0.00146309	-0.0039248	0.679202	0	0.5	0	1	0	754.297	3.54603	img_PhysXCar__0_1658166053161100200.png
PhysXCar	1658166053244	3.97656	-7.01016	3.13527	0.724056	-0.00134058	-0.00373725	0.689729	0	0	0	1	0	727.558	3.44002	img_PhysXCar__0_1658166053242463700.png
PhysXCar	1658166053324	3.9693	-6.78165	3.13517	0.717869	-0.000776439	-0.00303853	0.696171	0	0	0	1	0	703.957	3.32054	img_PhysXCar__0_1658166053322391600.png
PhysXCar	1658166053405	3.97226	-6.56188	3.13511	0.716326	9.05165e-05	-0.00211386	0.697762	0	0	0	1	0	687.128	3.1855	img_PhysXCar__0_1658166053403714200.png
PhysXCar	1658166053485	3.97714	-6.35118	3.13507	0.71616	0.000686009	-0.00148081	0.697934	0	0	0	1	0	669.532	3.05596	img_PhysXCar__0_1658166053483585700.png
PhysXCar	1658166053564	3.98207	-6.14902	3.13503	0.716145	0.00101501	-0.00110367	0.69795	0	0	0	1	0	650.857	2.93269	img_PhysXCar__0_1658166053563335900.png
PhysXCar	1658166053645	3.9869	-5.955	3.135	0.716145	0.00116448	-0.000893663	0.69795	0	0	0	1	0	631.472	2.81527	img_PhysXCar__0_1658166053643966900.png
PhysXCar	1658166053728	3.99159	-5.7687	3.13498	0.716146	0.00120299	-0.000786548	0.697949	0	0	0	1	0	611.688	2.70319	img_PhysXCar__0_1658166053726482600.png
PhysXCar	1658166053808	3.99614	-5.58983	3.13495	0.716147	0.00117797	-0.000738108	0.697948	0	0	0	1	0	591.772	2.5961	img_PhysXCar__0_1658166053806722200.png
PhysXCar	1658166053888	3.99944	-5.46045	3.13598	0.716148	0.0011343	-0.000721584	0.697947	0	0	0	1	0	581.973	2.54361	img_PhysXCar__0_1658166053887222900.png
PhysXCar	1658166053945	4.00372	-5.29377	3.13596	0.716149	0.00106716	-0.000715191	0.697946	0	0	0	1	0	556.184	2.42148	img_PhysXCar__0_1658166053943492700.png
PhysXCar	1658166054026	4.00784	-5.13352	3.13506	0.716151	0.000993762	-0.000711232	0.697945	0	0	0	1	0	536.644	2.3269	img_PhysXCar__0_1658166054024667400.png
PhysXCar	1658166054105	4.01181	-4.97955	3.13485	0.716152	0.000927092	-0.000709956	0.697944	0	0	0	1	0	517.863	2.23551	img_PhysXCar__0_1658166054104366900.png
PhysXCar	1658166054185	4.01562	-4.83162	3.1348	0.716153	0.000866916	-0.000705099	0.697943	0	0	0	1	0	499.531	2.14772	img_PhysXCar__0_1658166054183558300.png
PhysXCar	1658166054264	4.01928	-4.68951	3.13479	0.716154	0.000813788	-0.000695537	0.697942	-1	0	0	-1	0	429.808	2.00394	img_PhysXCar__0_1658166054263138100.png
PhysXCar	1658166054345	4.02261	-4.56059	3.1349	0.716156	0.00102544	-0.000946274	0.697939	-1	0	0	-1	0	352.014	1.67077	img_PhysXCar__0_1658166054343750900.png
PhysXCar	1658166054424	4.02536	-4.45411	3.13505	0.716159	0.00136037	-0.00131416	0.697934	0	0	0	0	0	420.788	1.47503	img_PhysXCar__0_1658166054423007000.png
PhysXCar	1658166054505	4.02791	-4.35519	3.135	0.71616	0.00120481	-0.00117122	0.697934	0	0	0	0	0	443.269	1.48465	img_PhysXCar__0_1658166054503334400.png
PhysXCar	1658166054585	4.03048	-4.25578	3.1349	0.71616	0.000937309	-0.000907489	0.697935	0	0	0	0	0	433.06	1.48327	img_PhysXCar__0_1658166054583751400.png
PhysXCar	1658166054666	4.03304	-4.15653	3.13481	0.716161	0.000713612	-0.000684469	0.697935	0	0	0	0	0	423.087	1.48198	img_PhysXCar__0_1658166054664600200.png
PhysXCar	1658166054747	4.03559	-4.05747	3.13475	0.716161	0.000540716	-0.000510648	0.697935	0	0	0	0	0	413.343	1.48069	img_PhysXCar__0_1658166054745167500.png
PhysXCar	1658166054827	4.03824	-3.95484	3.13486	0.716161	0.000405703	-0.000373981	0.697935	0	0	0	0	0	403.47	1.47934	img_PhysXCar__0_1658166054825746900.png
PhysXCar	1658166054907	4.04079	-3.85609	3.13469	0.716161	0.00030948	-0.000275915	0.697935	0	0	0	0	0	394.178	1.47808	img_PhysXCar__0_1658166054905593700.png
PhysXCar	1658166054987	4.04333	-3.75747	3.13463	0.716161	0.000237523	-0.00020214	0.697935	0	0	0	0	0	385.1	1.47681	img_PhysXCar__0_1658166054985984700.png
PhysXCar	1658166055067	4.04587	-3.65896	3.1346	0.716161	0.000183718	-0.000146712	0.697935	0	0	0	0	0	376.231	1.47555	img_PhysXCar__0_1658166055066281800.png
PhysXCar	1658166055148	4.0484	-3.56057	3.13459	0.716161	0.00014338	-0.00010496	0.697935	0	0	0	0	0	367.566	1.47429	img_PhysXCar__0_1658166055146378400.png
PhysXCar	1658166055230	4.05094	-3.46227	3.13458	0.716161	0.000113268	-7.37149e-05	0.697935	0	0	0	0	0	359.101	1.47303	img_PhysXCar__0_1658166055228369100.png
PhysXCar	1658166055310	4.05347	-3.36408	3.13457	0.716161	9.07829e-05	-5.02685e-05	0.697935	0	0	0	0	0	350.83	1.47177	img_PhysXCar__0_1658166055308483400.png
PhysXCar	1658166055389	4.056	-3.26598	3.13457	0.716161	7.39844e-05	-3.27657e-05	0.697935	0	0	0	0	0	342.751	1.47052	img_PhysXCar__0_1658166055388146900.png
PhysXCar	1658166055469	4.05853	-3.16797	3.13456	0.716161	6.14293e-05	-1.96999e-05	0.697935	0	0	0	0	0	334.857	1.46926	img_PhysXCar__0_1658166055467683400.png
PhysXCar	1658166055550	4.06105	-3.07005	3.13456	0.716161	5.20664e-05	-9.93185e-06	0.697935	0	0	0	0	0	327.146	1.46801	img_PhysXCar__0_1658166055548694400.png
PhysXCar	1658166055631	4.06357	-2.97221	3.13456	0.716161	4.4833e-05	-2.41629e-06	0.697935	0	0	0	0	0	319.611	1.46677	img_PhysXCar__0_1658166055629602600.png
PhysXCar	1658166055714	4.06609	-2.87447	3.13456	0.716161	3.96759e-05	2.96133e-06	0.697935	0	0	0	0	0	312.251	1.46552	img_PhysXCar__0_1658166055713096400.png
PhysXCar	1658166055794	4.06861	-2.77681	3.13456	0.716161	3.56293e-05	7.17406e-06	0.697935	0	0	0	0	0	305.059	1.46427	img_PhysXCar__0_1658166055792656600.png
PhysXCar	1658166055874	4.07113	-2.67904	3.13456	0.716161	3.26411e-05	1.02544e-05	0.697935	0	0	0	0	0	298.02	1.46303	img_PhysXCar__0_1658166055873275600.png
PhysXCar	1658166055955	4.07364	-2.58155	3.13455	0.716161	3.04518e-05	1.25318e-05	0.697935	0	0	0	0	0	291.157	1.46178	img_PhysXCar__0_1658166055953828100.png
PhysXCar	1658166056036	4.07616	-2.48414	3.13455	0.716161	2.87517e-05	1.42874e-05	0.697935	0	0	0	0	0	284.452	1.46054	img_PhysXCar__0_1658166056034694000.png
PhysXCar	1658166056116	4.07866	-2.38682	3.13455	0.716161	2.80209e-05	1.499e-05	0.697935	0	0	0	0	0	277.9	1.4593	img_PhysXCar__0_1658166056114623800.png
PhysXCar	1658166056197	4.08117	-2.28958	3.13455	0.716161	2.69124e-05	1.61569e-05	0.697935	0	0	0	0	0	271.5	1.45806	img_PhysXCar__0_1658166056195411200.png
PhysXCar	1658166056277	4.0838	-2.18757	3.13479	0.716161	2.61757e-05	1.69371e-05	0.697935	0	0	0	0	0	264.939	1.45676	img_PhysXCar__0_1658166056275736400.png
PhysXCar	1658166056357	4.0863	-2.0905	3.13459	0.716161	2.5426e-05	1.77046e-05	0.697935	0	0	0	0	0	258.838	1.45552	img_PhysXCar__0_1658166056356323100.png
PhysXCar	1658166056438	4.0888	-1.99351	3.13454	0.716161	2.5426e-05	1.77046e-05	0.697935	0	0	0	0	0	252.877	1.45428	img_PhysXCar__0_1658166056436690200.png
PhysXCar	1658166056518	4.0913	-1.89661	3.13454	0.716161	2.4663e-05	1.8459e-05	0.697935	0	0	0	0	0	247.053	1.45305	img_PhysXCar__0_1658166056516865400.png
PhysXCar	1658166056601	4.0938	-1.79979	3.13454	0.716161	2.4663e-05	1.8459e-05	0.697935	0	0	0	0	0	241.363	1.45181	img_PhysXCar__0_1658166056600307500.png
PhysXCar	1658166056685	4.09629	-1.70305	3.13454	0.716161	2.4663e-05	1.8459e-05	0.697935	0	0	0	0	0	235.805	1.45058	img_PhysXCar__0_1658166056683350700.png
PhysXCar	1658166056768	4.09878	-1.60639	3.13454	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	230.374	1.44935	img_PhysXCar__0_1658166056767218500.png
PhysXCar	1658166056851	4.10128	-1.50981	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	225.068	1.44812	img_PhysXCar__0_1658166056849673000.png
PhysXCar	1658166056932	4.10376	-1.41331	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	219.885	1.44689	img_PhysXCar__0_1658166056931335100.png
PhysXCar	1658166057013	4.10625	-1.31689	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	214.82	1.44566	img_PhysXCar__0_1658166057011488600.png
PhysXCar	1658166057094	4.10873	-1.22056	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	209.873	1.44443	img_PhysXCar__0_1658166057092844000.png
PhysXCar	1658166057174	4.11121	-1.12431	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	205.039	1.4432	img_PhysXCar__0_1658166057172717600.png
PhysXCar	1658166057255	4.11369	-1.02814	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	200.317	1.44198	img_PhysXCar__0_1658166057253485800.png
PhysXCar	1658166057335	4.11617	-0.932059	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	195.704	1.44075	img_PhysXCar__0_1658166057334038600.png
PhysXCar	1658166057416	4.11864	-0.836057	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	191.197	1.43953	img_PhysXCar__0_1658166057414530500.png
PhysXCar	1658166057497	4.12112	-0.740136	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	186.794	1.4383	img_PhysXCar__0_1658166057496161200.png
PhysXCar	1658166057577	4.12359	-0.644297	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	182.492	1.43708	img_PhysXCar__0_1658166057575760100.png
PhysXCar	1658166057657	4.12606	-0.548538	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	178.289	1.43586	img_PhysXCar__0_1658166057656334000.png
PhysXCar	1658166057738	4.12852	-0.452861	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	174.183	1.43464	img_PhysXCar__0_1658166057736639500.png
PhysXCar	1658166057817	4.13099	-0.357264	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	170.171	1.43343	img_PhysXCar__0_1658166057816216300.png
PhysXCar	1658166057899	4.13345	-0.26175	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	166.252	1.43221	img_PhysXCar__0_1658166057898143500.png
PhysXCar	1658166057982	4.13591	-0.166317	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	162.423	1.43099	img_PhysXCar__0_1658166057981140300.png
PhysXCar	1658166058064	4.13837	-0.0709642	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	158.683	1.42978	img_PhysXCar__0_1658166058062952500.png
PhysXCar	1658166058146	4.14083	0.0243067	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	155.028	1.42856	img_PhysXCar__0_1658166058144215200.png
PhysXCar	1658166058228	4.14328	0.119497	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	151.458	1.42735	img_PhysXCar__0_1658166058226584800.png
PhysXCar	1658166058310	4.14573	0.214608	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	147.97	1.42614	img_PhysXCar__0_1658166058309227300.png
PhysXCar	1658166058393	4.14818	0.309638	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	144.562	1.42492	img_PhysXCar__0_1658166058391165000.png
PhysXCar	1658166058476	4.15063	0.404586	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	141.233	1.42371	img_PhysXCar__0_1658166058474254400.png
PhysXCar	1658166058558	4.15308	0.499453	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	137.98	1.4225	img_PhysXCar__0_1658166058556214200.png
PhysXCar	1658166058641	4.15552	0.594259	3.13455	0.716161	2.41064e-05	1.89986e-05	0.697935	0	0	0	0	0	134.802	1.4213	img_PhysXCar__0_1658166058639286500.png
